jobId,title,companyId,category,deadline,experience,education,requirements,preferences,salary,jobType,jobLocation,details,jobWebsite,hits,titleImageUrl,detailsImageUrl,bookmarks,createdAt,modifiedAt
269,(주)메디칼엑셀런스 인턴/신입/ 경력 CRA 채용,209,임상연구,2023-07-13 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)","ㆍ인턴: 초대졸 (간호학/생명공학/보건 등 관련 학부 전공자)
ㆍ신입: CRC 경력 1년 이상 (CRA 관련 교육과정(40시간)을 이수한 자 우대)
ㆍ경력: CRA Monitoring 경력 최소 1년 이상
","ㆍ영어회화 가능자
ㆍ유관분야 전공자
    : 약학, 간호학, 생명공학 등
ㆍ컴퓨터 능력 우수자
ㆍ임상시험 관련 교육 과정을 수료한 자",,정규직,서울 서초구 반포4동 가톨릭대학교 서울성모병원 별관,"[제출서류]
○ 이력서(Curriculum Vitae) 및 자기소개서
- 이력서 사진첨부 필수
- 자유양식, 1개의 파일로 작성, 경력중심 기술, 희망연봉 기재
- 신입의 경우 CRC 경력 1년 이상 필수
- 경력의 경우 CRA 경력 1년 이상 필수

[복리후생]
: 4대 보험, 경조사휴가 및 경조사비, 연차휴가, 창립기념일 휴무, 명절수당 및 선물지급, 하계휴가비지급, 탄력근무제, 출퇴근유연근무제, 근속포상휴가 및 휴가비 지급(3년, 5년, 10년 근속자), 서울성모병원 의료비 지원",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45913089&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=c9f88e6b-bdc2-4d77-90e0-17bc43c713a2,26.0,,,0.0,2023-06-15 23:34:38,
270,[인투인월드] 2023년 하반기 신규 CRA 모집 공고,210,임상연구,2023-06-23 00:00:00,신입,대졸 이상 (4년제),"ㆍ해외 여행의 결격 사유가 없는 자
ㆍ여성, 남성 모두 지원 가능 (남자는 병역필 또는 면제자)","ㆍ전공: 간호학, 약학, 보건 관련 전공 졸업자
ㆍ영어 사용 능력 우수자",회사 내규에 따름,정규직,서울 강남구 선릉로90길 9층(대치동),"[담당업무]
ㆍSite management(including training) and communication with site staff
ㆍConduct site monitoring(In-house, On-site task)
ㆍData Management and Safety Reporting regarding to SOP, GCP and related regulation
ㆍSite Issues escalation and resolution(recording to CAPA)
ㆍSite Enrollment status checking and site encourage
ㆍIRB submission, amendment

[근무환경]
ㆍ주 5일(월~금) 09:00~18:00, 매주 금요일 오후 1시 조기 퇴근제 실시
ㆍ연·월차 제공 (근속기간 1년 미만: 1개월 근속 시 1일 / 1년 이상: 연 21일 제공)
ㆍ경조휴가, 건강보험, 국민연금, 고용보험, 산재보험
ㆍ외부 교육 비용 지원 및 교육 휴가 제공
ㆍ외국어 (영어, 일본어, 중국어 등) 교육 비용 지원
ㆍ대학원 교육 비용 지원
ㆍ장기 근속자 포상 (안식월 제공)
ㆍ명절 선물, 간식 제공
ㆍ유연근무제도 등

[제출 서류]
ㆍ이력서, 자기소개서
(본 공고 내 첨부된 파일 다운 받아 작성)
ㆍ사진 필 부착
(사진 미 부착자는 서류 심사 시 검토 되지 않습니다.)
ㆍ제출한 서류는 일체 반환하지 않습니다.",http://intoinworld.com/bbs/board.php?bo_table=employment&wr_id=6,2.0,,,0.0,2023-06-15 23:38:40,2023-06-15 23:40:27
271,2023 하반기 CRC(연구간호사) 경력무관 채용,211,임상연구,2023-07-13 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)",ㆍ경력 : 무관 (신입도 지원 가능),,,계약직,서울 종로구 대학로 103 서울대학교병원,,https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45919738&location=ts&searchword=CRC&searchType=search&paid_fl=n&search_uuid=2fcb9de5-e69f-4732-a5cb-6f7c942bb975,10.0,,,0.0,2023-06-15 23:45:54,
272,임상연구 DM - PM Part 추가 모집 (CRC 경력 우대),212,임상연구,2023-06-30 00:00:00,경력,대졸 이상 (4년제),"ㆍCRC 및 간호 경험자 또는 의학 용어에 익숙한 자
ㆍ임상시험 Data Handling 가능자
ㆍMS Office 활용능력 우수자
ㆍ업무 적응 능력 우수자
ㆍ성실하고 원활한 커뮤니케이션 능력 보유자","ㆍCRA 또는 PM 경력자 (Project Lead 경험자)
ㆍ제약회사 / CRO / 의료기관에서 DM 경험자
ㆍEDC 개발 및 운영 경험자
ㆍ주요 EDC (Medidata Rave, CRScube 등) 경험자
ㆍ임상 / 의학 통계 경험자 (CRO, 제약 임상 교육 이수자)
ㆍSPSS, R, SAS, Python 경험자
ㆍ커뮤니케이션을 위한 영어 가능자",,정규직,"서울 성동구 성수이로 66, 807호","[담당업무]
임상 DM - PM Part
ㆍCase report form 개발 및 운영
ㆍEDC 개발 지원 (기획. 설계, 의학논문 Searching)
ㆍMedical coding, Data validation, DB Lock
ㆍDM 문서 (DMP, DVP, DVS, DBS 등) 작성
ㆍ임상데이터 관리 및 운영 (Data Management)
ㆍMain Communication (Sponsor, Operation Team, Stat 등)",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45920831&location=ts&searchword=CRC&searchType=search&paid_fl=n&search_uuid=2fcb9de5-e69f-4732-a5cb-6f7c942bb975,12.0,,https://talliapp.com/image?num_images=345,0.0,2023-06-15 23:50:54,
273,(주)태왕 보건 관리 신입/경력 채용,213,보건관리자,2023-06-18 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)","ㆍ산업위생관리기사, 대기환경기사
ㆍ해당 직무 근무 경험","ㆍ건축 / 토목 / 조경 / 도시공학 / 보건관리
ㆍ인근 거주자",,계약직,대구 중구 중앙대로 403 태왕아너스타워(남일동),"[문의사항]
ㆍ연락처 : 053-430-7049",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45912096&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=5132d9b2-687d-4185-9d7c-e39beb4f29b0,0.0,,,0.0,2023-06-15 23:56:08,
274,대한산업보건협회 남부산센터 보건관리팀 간호사 1명 채용 공고,214,보건관리자,2023-06-20 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)","ㆍ경력 : 무관 (신입도 지원 가능)
ㆍ간호사 면허
ㆍ2종 보통 운전면허(오토)",ㆍ해당직무 근무경험,,계약직,부산 강서구 명지동 3230-9 5층 대한산업보건협회 운영지원팀,"[문의사항]
ㆍ담당자 오재훈 차장(운영지원파트)
: 051-710-6888 / 010-2584-7891",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45913788&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=5132d9b2-687d-4185-9d7c-e39beb4f29b0,0.0,,,0.0,2023-06-16 22:13:05,
275,보험심사청구사 정규직 채용,215,보험심사,2023-07-13 00:00:00,경력,학력 무관,ㆍ경력 : 2년 이상,,,정규직,경남 창원시 진해구 용원로 37,"[문의사항]
ㆍ담당자 이효중(행정부장) : 055-552-0013",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45912241&location=ts&searchword=%EB%B3%B4%ED%97%98%EC%8B%AC%EC%82%AC&searchType=search&paid_fl=n&search_uuid=3d0fef13-8ed9-4d12-a8da-d1c1ea53d2a0,9.0,,,0.0,2023-06-16 22:19:15,2023-06-16 22:23:47
276,임상시험 CRA 채용 경력사원 채용,216,임상연구,2023-07-14 00:00:00,경력,대졸 이상 (4년제),ㆍ경력 : 해당 직무 경력 3년 이상,"ㆍ간호학과
ㆍ영어가능자",,정규직,서울 강남구 봉은사로 437 소암빌딩 4층(삼성동),,https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45924881&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=b9f6ab4f-c011-46c7-a95b-2c5597e47f70,12.0,,,0.0,2023-06-16 22:23:31,2023-06-16 22:23:53
277,[청주] 하나병원 산업간호사,217,보건관리자,2023-06-30 00:00:00,경력 무관,학력 무관,"ㆍ경력 : 무관(신입도 지원 가능) (팀원급)
ㆍ간호사
ㆍ운전가능자","ㆍ산업공학
ㆍ컴퓨터활용능력 우수, 인근거주자, 해당직무 근무경험, 문서작성 우수자",,계약직,충북 청주시 흥덕구 2순환로 1262 하나병원,"[문의사항]
ㆍ담당자 오성택(건강증진센터) : 043-230-6173",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45929108&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ce7f447f-e29d-4465-9862-2e4b3c8f845a,7.0,,,0.0,2023-06-16 22:31:12,
278,"전북대병원 내 센터 임상시험, CRC(연구간호사) 경력사원 채용",218,임상연구,,경력,대졸 이상 (4년제),ㆍ경력 : 경력 1년 이상,,,계약직,전북 전주시 덕진구 건지로 20 전북대학교병원,"[문의사항]
ㆍ연락처 : 063-259-3467",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45932360&location=ts&searchword=CRC&searchType=search&paid_fl=n&search_uuid=82e68398-3a89-4ab9-9e0e-a70c27ee30ce,6.0,,,0.0,2023-06-17 11:33:33,
279,[순천향대 천안병원] 연구행정팀 계약직 연구간호사 채용공고,219,임상연구,2023-06-22 00:00:00,신입,학력 무관,"ㆍ간호사 면허증 소지자
ㆍ남성의 경우 병역필 또는 면제자에 한함
ㆍ기타 본원 신규임용에 결격사유가 없는 자",ㆍ우대사항 : 관련 업무 경력자,"연봉 2,700 만원 (주 40시간)",계약직,충남 천안시 동남구 순천향6길 31 순천향대학교천안병원,"[담당업무]
ㆍ임상연구 과제관리, 연구대상자 관리
ㆍ연구데이터 정리 및 관리, IRB 심의의뢰
ㆍ연구행정팀에서 정하는 업무

[문의사항]
ㆍ순천향대학교 부속 천안병원 인사노무팀 인사담당
: 041-570-2014",https://jobadmin.schmc.ac.kr/recruit/biz/job/recruitemain,0.0,,,0.0,2023-06-17 11:44:21,
280,[DN오토모티브] 안전보건실 안전보건1파트 보건관리자(간호사)모집,147,보건관리자,2023-06-30 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)","ㆍ경력 : 경력 2년 이상
ㆍ간호사 면허증 소지 필수",ㆍ기업제 보건관리자 유 경험자 우대,,정규직,경남 양산시 산막공단북11길 103 (주)DN AUTOMOTIVE 양산1공장(산막동),"[담당업무]
1. 보건관리자(간호사) 직무 수행
ㆍ현장관련 보건업무(작업환경측정, 보호구 관리, 근골격계유해요인조사 등)

2. 화학물질 관련 직무 수행
ㆍ화학물질 취급 현황 및 MSDS 관리, 화학물질관리법에 따른 준수사항 이행 등",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45936854&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=aed7069a-d811-4664-8c3d-b409746b128a,6.0,,,0.0,2023-06-17 11:46:45,
281,[쿠팡풀필먼트서비스] 인천25센터 보건관리자 계약직 채용,83,보건관리자,2023-06-25 00:00:00,경력 무관,학력 무관,ㆍ의료법에 따른 간호사 자격증 보유자,,,계약직,인천 남동구 논현고잔로 87(고잔동),"[담당업무]
ㆍFC EHS 전략 및 프로세스 수립
ㆍ업무 상황별 응급처치 및 대응
ㆍ직원 건강검진 관리 및 건강 관리실 운영
ㆍ고 위험분야 작업 환경 대책 수립
ㆍ보건 관련 대관업무 수행

[유의사항]
ㆍ전형 절차는 직무별로 다르게 운영될 수 있으며, 일정 및 상황에 따라 변동될 수 있습니다.
ㆍ본 공고는 모집 완료 시 조기마감 될 수 있습니다.
ㆍ지원서 내용 중 허위사실이 있는 경우에는 합격이 취소될 수 있습니다.
ㆍ보훈대상자 및 장애인 여부는 채용과정에서 어떠한 불이익도 미치지 않습니다.
ㆍ물류 센터의 경우, 공정과 근무조에 따라 임금이 변동될 수 있습니다.
ㆍ전형 일정 및 결과는 지원서에 등록하신 이메일로 개별 안내 드립니다.
ㆍ채용 및 업무 수행과 관련하여 요구되는 법령상 자격이 갖추어지지 않은 경우 채용이 제한될 수 있습니다.",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45939053&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=f2f2f4ab-8592-4e5c-85b9-87758adc31ec,2.0,,,0.0,2023-06-17 11:52:03,
282,[하나텍시스템] 인프라본부 산업보건관리자 채용,220,보건관리자,2023-08-14 00:00:00,경력,학력 무관,"ㆍ경력사항: 해당 직무 경험자
ㆍ산업안전보건법 시행령에서 정한 자격에 해당하는 인원","ㆍ해당 직무 근무 경험
ㆍ운전 가능자
ㆍ인근 거주자",협의 가능,계약직,대전,"[업무내용]
ㆍ현장공사 보건관리
ㆍ현장 순회점검",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45935825&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=f2f2f4ab-8592-4e5c-85b9-87758adc31ec,3.0,,,0.0,2023-06-17 12:00:31,
283,보건관리전문기관 산업위생관리기사(산업기사) 채용,221,보건관리자,2023-07-15 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)","ㆍ경력 : 무관 (신입도 지원 가능)
ㆍ산업위생관리(산업)기사
ㆍ자동차운전면허
ㆍ운전 가능자 (법인차 있음)","ㆍ경력자 우대
ㆍ자차사용시 주유대 지급",,정규직,경기 오산시 경기대로636번길 37,ㆍ근무시간 : 09시 30분  - 17시 30분 (탄력근무),https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45934865&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=9bc68a1f-cf9d-4ead-93a3-29f602cbfe9f,7.0,,,0.0,2023-06-17 12:05:44,
284,검진센터 확장으로 보험 심사 팀원 추가 구인합니다.,222,보험심사,2023-06-23 00:00:00,경력 무관,학력 무관,"ㆍ학력 : 무관
ㆍ나이/성별 : 무관
ㆍ경력 : 무관(신입도 지원 가능) (사원, 팀원급)","ㆍ인근거주자
ㆍ해당직무 근무경험자",,계약직,경기 안양시 동안구 관양2동 1505-22,"[담당업무]
ㆍ검진심사청구업무

[근무조건]
ㆍ근무형태: 계약직 (정규직 전환 가능)
ㆍ근무일시: 주 6일(월~토)
    - 평일 08:00~17:00
    - 토요일 08:00~13:00

[복리후생]
ㆍ급여제도: 퇴직금,  4대보험
ㆍ경조사: 각종 경조금 및 근조화환 지원
ㆍ건강관리: 본인 및 가족 의료지원(치과치료지원포함), 건강검진 실시, 독감,파상풍 예방접종지원
ㆍ교육지원: 교육비(보수교육비,개인직무향상교육지원, 학회비 지원)
ㆍ선물: 명절선물
ㆍ직책수당 지급
ㆍ직원전용 카페테리아
ㆍ운영 미사용 연차수당 지급
ㆍ리프레시: 연차, 경조휴가제, 반차, 근로자의 날 휴무, 출산 휴가, 육아휴직",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45931795&location=ts&searchword=%EB%B3%B4%ED%97%98%EC%8B%AC%EC%82%AC&searchType=search&paid_fl=n&search_uuid=813d1c7d-4765-4352-a677-2f662d8e379c,10.0,,,0.0,2023-06-17 12:15:30,2023-07-15 17:50:32
285,(주)엠손해사정 진단/수술 보험금 지급 심사 (메리츠화재),223,보험심사,2023-06-30 00:00:00,경력 무관,대졸 이상 (4년제),ㆍ경력 : 신입/경력(년수무관) (면접 후 결정),"ㆍ의/약학, 간호학
ㆍ손해사정사 4종, 신체손해사정사
ㆍ해당직무 근무경험",,정규직,서울 영등포구 양산로 91 리드원센터 11층 1102호(당산동3가),"[복리후생]
ㆍ4대보험 :  국민연금, 고용보험, 산재보험, 건강보험
ㆍ급여 :  월 인센티브+각종능력수당(종합실적,테마실적), 퇴직금(인센티브반영), 연말성과금 등(신입사원 기준 연봉 3000만원 이상 수령)
ㆍ신입 & 장기근속우대 :  멘토링제도+신입육성팀 운영, 장기근속우대( Refresh 제도, 여름유급휴가, 복지비용(30만원/50만원)) 
ㆍ생일 / 명절 : 생일상품권(5만원상당), 명절상품권(20만원상당) - 설날, 추석 각각 지급
ㆍ휴가 / 연차 : 법정 연차제도 준수 (입사후 2년까지 26일, 이후 매년 15일 + 장기근속 추가연차), 각종 경조 휴가(본인,부부,자녀,부모,형제,조부모)
ㆍ출산 / 휴가 : 출산휴가(산전후휴가), 육아휴직, 산전검사휴가제도, 단축근무제도
ㆍ기타 : 회식비지원, 에어바스 설치 (전염병예방 공기살균), 건강검진, 석식제공(서브웨이,이삭토스트,맘스치킨등 간편식), 주차비지원
ㆍ내일채움공제 적용 : 내일채움공제 가능자에 대해 적용

[문의사항]
ㆍ담당자 강태웅 부장(관리팀) : 02-3397-8604",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45938716&location=ts&searchword=%EB%B3%B4%ED%97%98%EC%8B%AC%EC%82%AC&searchType=search&paid_fl=n&search_uuid=813d1c7d-4765-4352-a677-2f662d8e379c,14.0,,,0.0,2023-06-17 12:21:40,2023-06-26 20:48:30
286,[유성선병원] 보험심사간호사 채용,224,보험심사,2023-06-30 00:00:00,경력,"초대졸 이상 (2, 3년제)","ㆍ경력 : 임상 경력 2년 이상
ㆍ간호학, 간호사","ㆍ보험심사간호사
ㆍ컴퓨터활용 능력 우수자
ㆍ해당직무 근무경험",,정규직,대전 유성구 지족동 923,"[담당업무]
ㆍ보험심사청구, 교육, 평가

[근무일시]
ㆍ주 5일 (월~금) 오전 8시 30분 - 오후 5시 30분
ㆍ토(격주) 오전 8시 30분 - 오후 12시 30분",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45944126&location=ts&searchword=%EB%B3%B4%ED%97%98%EC%8B%AC%EC%82%AC&searchType=search&paid_fl=n&search_uuid=3a310e72-3198-42f0-9602-7218461f0428,4.0,,,0.0,2023-06-17 12:27:31,
287,한국유나이티드제약(주) 임상팀 신입/경력사원 모집,85,임상연구,2023-07-02 00:00:00,경력 무관,대졸 이상 (4년제),"ㆍ학사 이상의 학위 소지자
ㆍ약학, 간호학, 생명과학, 생명공학 등 자연계열 전공자","ㆍ해당업무 경력자 우대
ㆍ약사, 간호사 면허 소지자 우대",,정규직,서울 강남구 논현로121길 22 한국유나이티드제약(논현동),"[접수방법]
1. 접수방법 : 당사 홈페이지(www.kup.co.kr) 지원
- 타 방법 접수불가
2. 접수기간 : 2023년 6월 19일(월) ~ 7월 2일(일)

[기타사항]
1. 국가보훈대상자는 관련 법령에 의거 우대합니다.
2. 기타 문의사항은 한국유나이티드제약 인사팀으로 연락바랍니다. (TEL : 02-512-9981)",https://www.kup.co.kr/recruit,10.0,,,0.0,2023-06-25 22:12:56,
288,[동아지질] 보건관리자 모집,225,보건관리자,,경력 무관,학력 무관,"ㆍ경력 : 무관 (신입도 지원 가능)
ㆍ산업위생관련학과 졸업 등 보건관리자 자격조건 최소 1개 보유","ㆍ산업위생관리기사, 의사, 간호사","연봉 4,000 만원 (주 52시간)",계약직,경기 파주시 방화리길 82-37(송촌동),"[문의사항]
ㆍ연락처 : 070-7595-5915",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45954450&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=7af37cf1-e3a0-460c-a403-3582814c08fa,7.0,,,0.0,2023-06-25 22:18:35,
289,[우창건설] 경기 안산 보건관리자 모집,226,보건관리자,2023-07-19 00:00:00,경력 무관,학력 무관,ㆍ경력 : 무관 (신입도 지원 가능),"ㆍ산업위생관리기사, 인간공학기사, 간호사",,계약직,경기 안산시 단원구 엠티브이17로 6(성곡동),,https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45952715&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=05d699ae-cd7a-44c5-98dc-b95f24addc1a,5.0,,,0.0,2023-06-25 22:22:53,
